key,frequency,latitude,longitude,name
2024594,1,33.3833,-82.0333,"Valley Forge, Richmond, Georgia"
2043739,1,29.1667,-89.25,"Williamsburg, Williamsburg, Virginia"
2059422,5,39.7833,-93.15,"laclede, linn, missouri,Linn,Missouri,United States,North and Central America;Webster Groves, Saint Louis, Missouri,Saint Louis,Missouri,United States,North and Central America;laclede, missouri, united states,Missouri,United States,North and Central America"
2060855,6,38.5833,-90.35,"laclede, linn, missouri,Linn,Missouri,United States,North and Central America;Webster Groves, Saint Louis, Missouri,Saint Louis,Missouri,United States,North and Central America;laclede, missouri, united states,Missouri,United States,North and Central America"
2090649,7,40.2,-77,"romney, hampshire, west virginia"
2111795,4,38.9333,-77.4,"frying pan, fairfax, virginia"
2120045,1,39.45,-78.6833,"cemetery hill, adams, pennsylvania"
2230256,15,39.8167,-77.2167,"Mechanicsburg, Cumberland, Pennsylvania"
2407994,1,35.5333,-86.3667,"Hurricane Creek, Bedford, Tennessee"
2640249,2,35.45,-105.1333,"San Augustin, San Miguel, New Mexico"
2752660,6,31.9,-80.9667,Mississippi River
7008759,1,45.171546,5.722387,Soissons Hospital
7010563,1,49.380825,3.327146,"Soissons,Aisne,Picardie,France,Europe"
7013293,1,41.8333,-73.55,"Department de Ville de Paris, Ile-de-France, France"
1002191,2,31.9,-97.65,Texas
1002391,1,31.7,-96.2667,"Dallas, Paulding, Georgia"
2001117,3,31.7167,-91.05,"Jefferson, Mississippi, United States"
2001233,1,37.8333,-92.2,"Pulaski, Missouri, United States"
2009434,12,34.3667,-91.1333,"saint charles, saint charles, missouri,Saint Charles,Missouri,United States,North and Central America;saint charles, minnesota,Winona,Minnesota,United States,North and Central America;saint charles, iowa,Madison,Iowa,United States,North and Central America;Saint Charles, Arkansas, Arkansas,Arkansas,Arkansas,United States,North and Central America"
2035591,8,41.2833,-93.8,"saint charles, saint charles, missouri,Saint Charles,Missouri,United States,North and Central America;saint charles, minnesota,Winona,Minnesota,United States,North and Central America;saint charles, iowa,Madison,Iowa,United States,North and Central America;Saint Charles, Arkansas, Arkansas,Arkansas,Arkansas,United States,North and Central America"
2041060,2,36.8833,-87.9833,Camp Jackson
2055404,8,43.9667,-92.05,"saint charles, saint charles, missouri,Saint Charles,Missouri,United States,North and Central America;saint charles, minnesota,Winona,Minnesota,United States,North and Central America;saint charles, iowa,Madison,Iowa,United States,North and Central America;Saint Charles, Arkansas, Arkansas,Arkansas,Arkansas,United States,North and Central America"
2075333,1,36,-75.65,"Kill Devil Hills, Dare, North Carolina"
2105982,1,31.55,-94.4667,"Charleston, Charleston, South Carolina"
2122702,1,42.8333,-88.7167,Membris river
2233231,2,36.1167,-77.3667,"Charleston, Halifax, North Carolina"
2549854,4,43.4667,-110.6333,"north twin creek, teton, wyoming"
7013919,1,26.6333,-81.8667,Texas
2000798,1,37.3,-85.8833,Tennessee
2031483,26,39.2333,-85.9333,"Corn Brook, Bartholomew, Indiana"
2037962,1,37.7,-84.6333,Aug 14
2038967,7,36.7167,-86.5667,Kentucky school
2098967,1,35.05,-86.8833,"Elkton, Giles, Tennessee"
2112187,1,39.2333,-78.2833,"Falmouth, Stafford, Virginia"
2275511,8,37.6333,-84.7667,"Greensburg, Green, Kentucky"
2653921,1,32.35,-84.95,Patterson's Ford
2734027,1,38.7,-76.1333,"Evansport, Defiance, Ohio"
1132422,1,36.9667,-95.2667,"Fayetteville, Cumberland, North Carolina"
2001734,5,32.7667,-79.9667,"Big Cabin Creek, Oklahoma"
2060019,6,37.0167,-93.2,"Ozark, Christian, Missouri"
2120935,2,44.0833,-87.85,"Mexico, Audrain, Missouri"
2295265,328,37.4167,-77.45,"drewry's bluff, chesterfield, virginia"
2637679,1,46.7833,-92.2,"Saint Paul Church, Saint Louis, Minnesota"
2672240,1,34.85,-81.9333,Hungary Station
2724847,1,36.4333,-85.35,"Tompkins Cove, Overton, Tennessee"
2737545,1,34.75,-81.9167,"Morehead City, Carteret, North Carolina"
2042489,5,29.9333,-89.95,"chalmette, saint bernard, louisiana"
7020492,2,35.35,-80.2,Pittsylvania Court House
7023809,13,34,-86,"Gadsden, Etowah, Alabama"
1002590,1,31.3,-95.9833,"leon, texas, united states,Texas,United States,North and Central America;leon county, florida,Florida,United States,North and Central America"
2000136,1,35.75,-91.5667,"independence county, arkansas"
2001124,3,31.5667,-90.1,"Lawrence, Mississippi, United States"
2007724,4,36.3667,-94.2,"Lexington, Fayette, Kentucky"
2023625,4,33.6833,-83.9833,"Milstead, Rockdale, Georgia"
2041073,2,36.9333,-86.0667,"Brownsville, Haywood, Tennessee"
2057281,32,31.95,-90.9833,"Port Gibson, Claiborne, Mississippi"
2066067,2,40.3833,-74.6333,"Brownsville, Haywood, Tennessee"
2096117,35,32.2833,-80.6333,"hilton head, beaufort, south carolina"
2098151,23,35.5833,-89.25,"Brownsville, Haywood, Tennessee"
2100151,13,35.7167,-84.3333,"Jamestown, Prince Edward, Virginia"
2114984,18,37.5833,-77.5333,"Westham, Henrico, Virginia"
2117581,21,39.2833,-80.25,Springfield line
2188382,19,37.8,-79.2167,"Boston Mountain, Virginia, United States"
2208156,1,37.6833,-79.2,Stuart's Mountain
2281284,25,38.4833,-78.2,"Deep Run, Page, Virginia"
2402539,2,41.8,-71.1,"Hospital Hill, Bristol, Massachusetts"
2584818,1,42.6,-75.85,"Pink Hill, Chenango, New York"
2649932,5,39.7667,-99.7333,"Beaufort, Beaufort, South Carolina"
7014617,2,42.3667,-71.3,United States
7021627,2,31.35,-95.65,"Halls Bluff, Houston, Texas"
2023957,1,32.9833,-83.7167,"Thomas, Georgia, United States"
2024650,1,31.2333,-82.4667,"hilton head, beaufort, south carolina"
2030124,1,42.15,-89.7333,"shannon, carroll, illinois"
2049291,4,42.1,-70.9333,Fort Hatteras
2071613,1,42.7,-78,Kentucky
2079000,8,41.3,-82.9667,"Clyde, Sandusky, Ohio"
2095374,21,32.2333,-80.85,"hilton head, beaufort, south carolina"
2357508,1,33.0333,-107.2333,"Governor, Sierra, New Mexico"
2479133,1,32.45,-80.6333,"Popes Ferry, Monroe, Georgia"
2589001,41,32.6333,-80.85,"Port Royal, Beaufort, South Carolina"
7012416,1,49.128056,8.583611,"Bruchsal,Karlsruhe,Baden-Wurttemberg,Deutschland,Europe"
2001964,4,33.6333,-97.2167,"Cooke, Texas, United States"
2040177,1,37.3167,-88.0667,"Marion, Crittenden, Kentucky"
2058287,13,36.6667,-93.8667,"Cassville, Barry, Missouri"
2076452,22,36.3833,-78.9667,"Roxboro, Person, North Carolina"
2092210,8,40.4333,-76.9333,"Powells Valley, Dauphin, Pennsylvania"
2100931,1,36,-83.0833,"Parrottsville, Cocke, Tennessee"
2134296,5,41.0833,-79.8833,"Falls Church, Falls Church, Virginia"
2302176,109,37.35,-77.4,"Dutch Gap, Chesterfield, Virginia"
2382160,2,34.95,-81.95,","
2447485,14,35.8333,-87.2333,"Lick Creek, Hickman, Tennessee"
2781078,1,41.45,-83.75,"Woodcock Island, Lucas, Ohio"
2090757,1,41.3167,-74.8,"Milford, Pike, Pennsylvania"
2095951,17,32.2833,-81.0667,Yankees
2115181,29,36.85,-76.8167,"zuni, isle of wight, virginia"
2156899,3,32.9167,-81.4833,"Saint Helena Island, Beaufort, South Carolina"
2637230,6,32.3833,-80.55,"station creek, oconee, south carolina"
2692201,6,34.85,-83.0833,"lands end, beaufort, south carolina"
2766938,1,38.0333,-76.55,"Lynchburg, Lynchburg, Virginia"
7001830,1,-20,145,"queensland,australia,oceania"
1002815,1,42.75,-88.8833,Wisconsin
2000347,1,33.4,-84.4833,"roane county, tennessee"
2001252,2,37.3167,-91.9667,"texas county, missouri"
2022368,24,34.2333,-84.85,"Wilson's Creek, Greene, Missouri"
2121009,1,44.35,-87.7333,"Cassville, Bartow, Georgia"
2265357,2,36.9667,-93.6333,"Curran, Kewaunee, Wisconsin"
7003676,1,52.6667,9,niedersachsen
7014528,2,41.1,-74.0333,"spring valley, rockland, new york"
7020887,4,43.666,-78,"Vicksburg, Warren, Mississippi"
1002578,1,29.3833,-96.95,Camp Roberto
1035531,4,49.745939,3.177708,"El Paso, Woodford, Illinois"
1050618,1,55.95,-4.566667,Port Mingan
1121168,1,-10,-49,"Norfolk, Norfolk, Virginia"
2000000,1,32.5333,-86.65,"Henry, Georgia, United States"
2004888,1,33.2167,-88.25,"Springfield, Fairfax, Virginia"
2041895,13,37.9167,-83.25,"West Liberty, Morgan, Kentucky"
2335363,2,41.0667,-111.95,"Fort Lane, Davis, Utah"
2365417,1,33.9333,-80.3,"Rockingham, Virginia, United States"
2407503,1,34.65,-80.0167,"Washington, District of Columbia, United States"
2415968,3,37.5833,-82.6,"Ivy Creek, Kentucky"
2581809,5,32.2333,-80.75,"Pinckney Island, Beaufort, South Carolina"
2754334,3,38.3333,-77.3,"Waugh Point, King George, Virginia"
7004386,3,29.3333,47.9833,"Capital,Al-Kuwayt,Asia"
7014339,1,41.2667,-73.4833,"ridgefield, fairfield, connecticut"
2000897,1,29.85,-89.65,"Saint Bernard, Louisiana, United States"
2001535,7,36.4,-79.7833,"Rockingham, North Carolina, United States"
2001936,2,28.85,-98.5333,"Atascosa, Texas, United States"
2001962,1,31.95,-98.5667,"Comanche, Texas, United States"
2001996,2,31.7167,-98.0833,"Hamilton, Texas, United States"
2008024,3,35,-91.25,"cotton plant, woodruff, arkansas"
2065952,6,40.6833,-75.1333,"Port Warren, Warren, New Jersey"
2086759,2,41.15,-79.0833,"Brookville, Jefferson, Pennsylvania"
2098336,14,35.7667,-87.4667,"Germantown, Shelby, Tennessee"
2107276,1,30.05,-96.6833,"Round Top, Fayette, Texas"
2112464,11,36.6833,-83.1,"Jonesville, Lee, Virginia"
2343418,3,35.4,-89.6,"Bull Run, Prince William, Virginia"
2557520,3,33.0333,-84.3167,"Old Newman, Pike, Georgia"
7005872,13,14.6,-61.0833,Tennessee
7014607,1,40.1667,-80.5833,"West Liberty, Ohio, West Virginia"
1000179,2,32,-5,italia
2000062,4,33.3,-87.5,"Tuscaloosa, Alabama, United States"
2000914,1,30.4667,-91.3333,"West Baton Rouge, Louisiana, United States"
2001839,2,36.0833,-88.0833,"Benton, Tennessee, United States"
2001914,9,35.7667,-83.5167,"Sevier, Tennessee, United States"
2041653,13,36.7,-85.6833,"Bowling Green, Warren, Kentucky"
2103302,2,33.6,-95.05,"Clarksville, Red River, Texas"
2113780,1,36.8667,-80,"Department de Ville de Paris, Ile-de-France, France"
2220636,4,35.1667,-85.9,South America
2363567,1,32.2167,-84.75,"Green Hill, Stewart, Georgia"
2491335,1,35.8667,-88.2333,"Maple Creek, Carroll, Tennessee"
7005923,1,45.466667,8.883333,austria
1123003,9,32.7833,-80.8667,"Columbus, Hickman, Kentucky"
2000956,2,46,-87.8667,"Dickinson, Michigan, United States"
2001332,1,41.2167,-103,"Cheyenne, Nebraska, United States"
2029757,1,41.3667,-89.45,Camp Butler
2038856,1,36.8167,-83.7667,"flat lick, knox, kentucky"
2095609,9,32.5833,-80.9167,"Columbus, Hickman, Kentucky"
2098957,1,36.3333,-82.2,"Elizabethton, Carter, Tennessee"
2101316,37,36.4,-83,United States
2102018,13,36.3667,-82.2833,"Washington, District of Columbia, United States"
2120142,1,38.2167,-81.1167,"Magenta, Bossier, Louisiana"
2271509,4,36.35,-84.1667,"Cumberland Mountain, Campbell, Tennessee"
2382927,1,47.0833,-121.7,"Hazzard Creek, Pierce, Washington"
2593932,17,32.4333,-80.7333,Fayette Court-House
2640110,2,32.4833,-80.5833,"Beaufort, Beaufort, South Carolina"
7013393,1,0,0,"Neva,Leningradskaya Oblast',Rossiya,Rossiya,Asia"
2002148,3,37.25,-82.0333,"Grundy, Buchanan, Virginia"
2003049,4,34.15,-85.6667,The President
2026329,6,41.7,-89.3167,"annapolis, anne arundel, maryland"
2040773,7,37.4667,-82.5167,"Pikeville, Pike, Kentucky"
2048619,3,39.1333,-77.0167,Massachusetts
2074319,1,34.7833,-76.45,"rolla, phelps, missouri"
2081420,1,39.9,-81.5333,Missouri
2112049,1,37.2667,-82.0833,Kentucky
2255301,8,37.3167,-81.3167,"Richmond, Richmond, Virginia"
1017362,6,24.033333,-104.666667,"durango,durango,mexico,north and central america"
2003488,2,33.1333,-86.4,"Fayetteville, Talladega, Alabama"
2048110,1,39.35,-76.45,"Nottingham, Baltimore, Maryland"
2060101,7,36.5833,-94.3833,"grayson, carter, kentucky"
2075439,1,35.9,-81.5333,Tennessee
2076007,1,35.6167,-77.2167,Ohio
2100116,4,36.3833,-85.3167,"Atlanta, Fulton, Georgia"
2138447,1,38.7,-90.4,"Ascalon, Saint Louis, Missouri"
2319479,4,35.3,-84.8833,"Fayetteville, Cumberland, North Carolina"
2362326,4,35.05,-93.8667,"Fayetteville, Cumberland, North Carolina"
2461377,1,36.3167,-92.8167,"Sugar Creek, Jackson, Tennessee,Jackson,Tennessee,United States,North and Central America;Leetown, Benton, Arkansas,Benton,Arkansas,United States,North and Central America;Grayson, Logan, Arkansas,Logan,Arkansas,United States,North and Central America;Etola, Bradley, Tennessee,Bradley,Tennessee,United States,North and Central America"
2487330,12,36.4167,-94.0333,"Fayetteville, Cumberland, North Carolina"
2701059,12,36.4167,-85.55,"Fayetteville, Cumberland, North Carolina"
1007009,14,32.55,-80.2833,"Savannah, Chatham, Georgia"
2001842,2,35.15,-84.8667,"Hawkins, Tennessee, United States"
2005139,1,34.8167,-87.2833,"rogersville, lauderdale, alabama"
2021920,9,34.45,-85.4833,"alpine, chattooga, georgia"
2038072,2,36.7833,-87.95,"Canton, Trigg, Kentucky"
2071385,1,44.75,-74.9833,"Bartow, Georgia, United States"
2098756,9,36,-83.4,"dandridge, jefferson, tennessee"
2100213,81,35.6833,-85.7667,"McMinnville, Warren, Tennessee"
2101867,12,35.6667,-85.9333,"Charleston, Charleston, South Carolina"
2187483,1,36.3,-82.5,"Boone Creek, Washington, Tennessee"
2214900,1,32.1,-80.8333,"hilton head, beaufort, south carolina"
2276269,5,32.1,-80.8667,Port Royal Ferry
2347489,1,62.5667,-157.1667,"norwood, saint lawrence, new york"
2418172,1,32.8167,-81.6167,"jacksonboro, screven, georgia"
2420513,1,32.2167,-80.7667,"hilton head, beaufort, south carolina"
2657610,1,36.6667,-87.8333,Elkborn creek
7007048,1,52.366667,4.65,valahia
7013808,3,41.55,-109.5,"haarlem,noord-holland,nederland,europe"
7014588,1,30.3167,-96.15,"Washington, Washington, Texas"
7015931,5,55.333,3,old Court-House
7016339,2,35.1667,-84.65,"Benton, Polk, Tennessee"
7022542,3,35.4333,-84.6,"McMinn, Tennessee, United States"
1133633,5,35.0667,-88.35,"Lick Creek, Hickman, Tennessee,Hickman,Tennessee,United States,North and Central America;Lick Creek, Decatur, Tennessee,Decatur,Tennessee,United States,North and Central America;Lick Creek, Perry, Tennessee,Perry,Tennessee,United States,North and Central America;Lick Creek, Greene, Tennessee,Greene,Tennessee,United States,North and Central America;Lick Creek, Hardin, Tennessee,Hardin,Tennessee,United States,North and Central America"
2001631,3,35.5333,-97.9833,"Canadian River, United States, North and Central America,United States,North and Central America;Canada,North and Central America,North and Central America;Canadian, Hemphill, Texas,Hemphill,Texas,United States,North and Central America;Canadian, Pittsburg, Oklahoma,Pittsburg,Oklahoma,United States,North and Central America;Canadian, Oklahoma, United States,Oklahoma,United States,North and Central America;Canadian, Jackson, Colorado,Jackson,Colorado,United States,North and Central America"
2250427,1,36.5,-87.3,"Colonial Court, Montgomery, Tennessee"
2447469,5,36.3833,-82.6167,"Lick Creek, Hickman, Tennessee,Hickman,Tennessee,United States,North and Central America;Lick Creek, Decatur, Tennessee,Decatur,Tennessee,United States,North and Central America;Lick Creek, Perry, Tennessee,Perry,Tennessee,United States,North and Central America;Lick Creek, Greene, Tennessee,Greene,Tennessee,United States,North and Central America;Lick Creek, Hardin, Tennessee,Hardin,Tennessee,United States,North and Central America"
2447482,5,35.6167,-87.85,"Lick Creek, Hickman, Tennessee,Hickman,Tennessee,United States,North and Central America;Lick Creek, Decatur, Tennessee,Decatur,Tennessee,United States,North and Central America;Lick Creek, Perry, Tennessee,Perry,Tennessee,United States,North and Central America;Lick Creek, Greene, Tennessee,Greene,Tennessee,United States,North and Central America;Lick Creek, Hardin, Tennessee,Hardin,Tennessee,United States,North and Central America"
2447483,5,35.8167,-88.1333,"Lick Creek, Hickman, Tennessee,Hickman,Tennessee,United States,North and Central America;Lick Creek, Decatur, Tennessee,Decatur,Tennessee,United States,North and Central America;Lick Creek, Perry, Tennessee,Perry,Tennessee,United States,North and Central America;Lick Creek, Greene, Tennessee,Greene,Tennessee,United States,North and Central America;Lick Creek, Hardin, Tennessee,Hardin,Tennessee,United States,North and Central America"
2491861,3,0,0,"Marble Cliff Mills, Franklin, Ohio"
2623110,2,35.6,-77.4833,"Rochdale, Pitt, North Carolina"
2660001,28,37.3333,-77.25,"Shirley, Charles City, Virginia"
6006472,1,0,0,"West Coast,South Island,New Zealand,Oceania,South Island,New Zealand,Oceania;West Coast,West Coast,South Island,New Zealand,Oceania,West Coast,South Island,New Zealand,Oceania"
7016850,1,-42.75,171.25,"West Coast,South Island,New Zealand,Oceania,South Island,New Zealand,Oceania;West Coast,West Coast,South Island,New Zealand,Oceania,West Coast,South Island,New Zealand,Oceania"
1002298,1,37.9333,-121.9333,"Washington, District of Columbia, United States"
2005410,7,32.5167,-87.0333,"summerfield, dallas, alabama"
2039171,1,38.5667,-82.8167,"Greenup, Greenup, Kentucky"
2040672,15,37.8,-82.8,"paintsville, johnson, kentucky"
2048150,1,39.5333,-78.6,"Oldtown, Allegany, Maryland"
2110132,1,44.3333,-72.75,"Virginia, United States, North and Central America"
2119871,1,38.3833,-81.8333,"coalsmouth, kanawha, west virginia"
2160835,4,30.3333,-93.2,"Belfield, Calcasieu, Louisiana"
2353451,4,38.2667,-77.8,"Newport, Rhode Island, Newport"
2363209,1,38.35,-81.5,"Green Bottom, Kanawha, West Virginia"
2506496,3,37.7,-76.4833,Watts's Creek
2592793,1,36.8833,-76.8,"Pope Island, Isle of Wight, Virginia"
2593935,2,32.25,-80.6667,"Port Royal Sound, Beaufort, South Carolina"
2766434,1,34.7167,-90.3833,"white oak bayou, tunica, mississippi"
7014590,2,41.55,-73.05,"Virginia, United States, North and Central America"
1002426,1,38.5167,-82.95,"Princeton, Mercer, West Virginia"
1002478,1,32.0167,-97.1333,"Hill, Texas, United States"
1115040,2,32.45,-80.4333,Ashapoo river
2001091,2,33.7667,-90.7833,"Hopkinsville, Christian, Kentucky"
